id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,home_ownership,annual_inc,verification_status,loan_status,purpose,zip_code,addr_state,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,pub_rec_bankruptcies
364719,375441,7200,7200,5591.042050999999,0,4,233.01,1,5,0,73200.0,1,-1,7,680,31,11.36,0,2,5,0,737,73.7,34,8387.960459,6476.65,7199.99,1187.97,0.0,0.0,0.0,254.57,0.0
554798,714593,5500,5500,4881.697852,0,40,181.35,1,8,3,72996.0,2,-1,6,54,30,5.61,0,0,6,0,4342,86.8,11,6528.427995,5791.54,5500.0,1028.43,0.0,0.0,0.0,195.93,0.0
554815,714613,5000,5000,4500.0,0,127,171.74,2,13,3,31000.0,0,-1,4,201,44,12.31,0,0,5,0,15034,95.8,8,6170.9553909999995,5553.86,5000.0,1170.96,0.0,0.0,0.0,691.28,0.0
856190,1068506,14400,14400,14150.0,1,334,295.37,0,4,0,70000.0,0,-1,1,179,20,7.37,0,0,10,0,3476,14.7,20,15530.05465,15260.44,14400.0,1130.05,0.0,0.0,0.0,12284.84,0.0
1044207,1274567,8400,8400,8400.0,0,233,306.39,4,20,3,36000.0,1,-1,2,606,42,18.47,0,1,7,0,6835,97.6,23,10684.5,10684.5,8400.0,2284.5,0.0,0.0,0.0,3641.42,0.0
618247,792551,9250,5975,5925.0,0,301,181.21,0,1,0,60000.0,0,-1,1,487,14,8.14,0,4,6,0,14349,33.2,13,6523.376075,6468.79,5975.0,548.38,0.0,0.0,0.0,202.05,0.0
722986,917864,10000,10000,10000.0,0,301,303.27,0,1,2,82500.0,1,-1,5,262,10,0.04,0,0,6,0,111,0.2,18,10095.62,10095.62,10000.0,95.62,0.0,0.0,0.0,9793.37,0.0
563259,724773,24000,24000,23289.327240000002,0,40,791.32,1,8,3,130000.0,2,-1,2,606,42,20.54,0,1,12,0,13863,56.1,21,27394.963060000002,26535.76,24000.0,3394.96,0.0,0.0,0.0,13180.08,0.0
864473,1077600,8000,8000,8000.0,0,54,265.68,1,9,3,26000.0,1,-1,2,80,33,20.49,0,1,8,0,6709,58.9,12,9561.692636,9561.69,8000.0,1561.69,0.0,0.0,0.0,529.97,0.0
984405,1208002,19000,19000,18750.0,1,233,489.12,4,20,0,75000.0,1,-1,2,166,7,18.03,0,0,7,0,53966,97.8,21,23575.47945,23265.28,19000.0,4575.48,0.0,0.0,0.0,15763.67,0.0
445927,544927,2800,2800,2800.0,0,318,86.97,0,1,0,49896.0,0,-1,3,172,20,7.96,0,0,12,0,562,1.0,19,3019.808042,3019.81,2800.0,219.81,0.0,0.0,0.0,157.87,0.0
1022152,1251138,11425,11425,11400.0,0,358,368.18,1,5,0,57000.0,0,-1,2,287,9,19.47,0,3,9,0,6359,69.9,26,13254.07,13225.07,11425.0,1829.07,0.0,0.0,0.0,379.41,0.0
686283,876067,8500,8500,8500.0,0,19,277.24,1,8,0,52000.0,0,-1,2,287,9,14.98,0,1,7,0,8818,78.7,19,9980.373278000001,9980.37,8500.0,1480.37,0.0,0.0,0.0,284.39,0.0
1011990,1238902,14000,14000,13725.0,1,339,289.94,0,4,0,65000.0,0,-1,2,548,18,11.94,0,0,7,0,13105,32.0,18,17339.310019999997,16998.72,14000.0,3339.31,0.0,0.0,0.0,2262.43,0.0
1012923,1240089,12875,12875,12875.0,0,66,430.23,1,8,3,35000.0,0,-1,2,744,4,23.14,0,1,10,0,11690,57.3,30,14925.43996,14925.44,12875.0,2050.44,0.0,0.0,0.0,7072.51,0.0
694259,885159,8000,8000,8000.0,1,120,186.86,2,14,3,49000.0,0,-1,0,744,4,8.5,0,1,6,0,4195,33.3,14,9205.689989,9205.69,8000.0,1205.69,0.0,0.0,0.0,5095.52,0.0
1012894,1240059,16000,16000,15925.0,1,74,361.52,1,9,3,45000.0,2,-1,2,711,4,6.05,0,1,8,0,5895,33.1,21,19239.9562,19149.77,16000.0,3239.96,0.0,0.0,0.0,10583.61,0.0
660822,845161,15000,15000,15000.0,0,96,508.53,2,12,3,75000.0,1,1,2,114,33,8.64,0,1,7,0,8385,37.8,36,6609.61,6609.61,4723.72,1866.63,0.0,19.26,0.0,508.53,0.0
597972,767526,13000,13000,13000.0,1,196,321.83,4,21,0,42000.0,0,1,2,343,17,24.66,0,3,8,0,18552,96.7,17,4248.54,4248.54,1168.45,1395.63,0.0,1684.46,305.2064,321.83,0.0
988100,1212513,20000,20000,19975.0,1,207,499.96,3,17,2,40000.0,2,1,11,707,4,19.76,0,1,11,0,6170,37.9,20,2022.5,2019.98,862.86,1134.65,24.99268236,0.0,0.0,1024.92,0.0
777296,979767,7200,7200,7200.0,0,360,232.29,1,5,3,27600.0,1,-1,9,655,49,3.48,0,2,5,0,2240,54.6,10,8356.700054,8356.7,7200.0,1156.7,0.0,0.0,0.0,715.5,0.0
833037,1042571,28800,28800,28500.0,0,321,895.73,0,3,3,89000.0,2,-1,6,696,4,4.27,0,0,13,0,351,1.0,21,32212.95508,31877.4,28800.0,3412.96,0.0,0.0,0.0,3572.2,0.0
434185,502515,6000,6000,5519.4328590000005,0,340,190.63,0,4,0,60000.0,0,-1,2,45,6,22.48,0,4,13,0,7056,27.9,23,6862.6250709999995,6303.51,6000.0,862.63,0.0,0.0,0.0,204.06,0.0
1048214,1279331,10000,10000,10000.0,0,174,351.38,2,14,3,280000.0,1,-1,1,696,4,6.27,0,1,13,0,19467,91.7,15,12649.36,12649.36,10000.0,2649.36,0.0,0.0,0.0,373.09,0.0
1003047,1218684,3000,3000,3000.0,0,99,101.8,2,10,3,30000.0,2,-1,1,68,33,14.73,0,0,11,0,10755,68.5,16,3664.4188520000002,3664.42,3000.0,664.42,0.0,0.0,0.0,114.2,0.0
794023,998596,5425,5425,5425.0,0,54,180.17,1,9,3,22718.0,1,-1,2,711,4,10.04,0,0,5,0,7155,50.0,5,6485.763417,6485.76,5425.0,1060.76,0.0,0.0,0.0,181.33,0.0
434591,518539,4000,4000,4000.0,0,340,127.09,0,4,3,65000.0,2,1,0,696,4,12.24,0,4,7,0,8782,38.3,8,3041.76,3041.76,2539.41,502.35,0.0,0.0,0.0,127.09,0.0
586792,753813,12000,12000,12000.0,0,50,397.77,1,9,3,50000.0,1,1,2,65,30,21.26,0,0,11,0,4941,28.1,20,4385.81,4385.81,2908.48,1054.62,0.0,422.71,9.34,397.77,0.0
436117,521570,10000,9875,9743.359241,0,325,308.29,0,2,3,54996.0,2,-1,6,48,30,9.01,0,0,7,0,9040,12.8,17,11069.70071,10913.7,9875.0,1194.7,0.0,0.0,0.0,1827.13,0.0
696390,887552,13000,13000,13000.0,1,9,278.59,1,7,0,52800.0,1,-1,0,278,9,2.45,0,0,5,0,2330,44.8,8,16714.949959999998,16714.95,13000.0,3714.95,0.0,0.0,0.0,278.13,0.0
367628,381356,3000,3000,2251.706278,0,88,101.32,2,12,0,60000.0,2,-1,0,375,34,14.08,1,1,7,0,2490,49.8,12,3647.0882579999998,2664.8,3000.0,647.09,0.0,0.0,0.0,106.26,0.0
771711,973520,3600,3600,3600.0,0,115,123.03,2,12,0,65000.0,0,-1,4,503,24,15.4,0,3,10,0,19450,46.8,15,4428.723915,4428.72,3600.0,828.72,0.0,0.0,0.0,130.03,0.0
433589,516636,15000,15000,14475.0,0,59,499.5,1,8,3,52000.0,2,-1,2,12,19,8.88,0,0,4,0,9184,50.5,19,16896.8114,16305.42,15000.0,1896.81,0.0,0.0,0.0,9911.7,0.0
778050,980584,10000,10000,9975.0,0,99,339.31,2,11,0,170000.0,2,-1,4,404,22,14.94,0,0,18,1,19889,60.5,45,11609.8869,11580.86,10000.0,1609.89,0.0,0.0,0.0,5864.32,1.0
1012584,1239715,7475,7475,7225.0,0,328,233.9,0,3,2,53000.0,0,1,2,286,9,14.29,0,0,9,0,9657,60.7,35,3038.36,2936.7,2496.21,542.15,0.0,0.0,0.0,233.9,0.0
1060714,1292484,12000,12000,12000.0,0,358,386.7,1,5,3,85000.0,0,-1,2,547,18,10.38,0,1,12,0,9358,45.3,22,13913.28,13913.28,12000.0,1913.28,0.0,0.0,0.0,1162.92,0.0
1061130,1292925,10000,10000,10000.0,0,125,343.09,2,11,0,77400.0,2,1,1,458,40,20.05,0,0,14,0,15862,87.6,34,6884.04,6884.04,3787.77,2245.4,0.0,850.87,153.1566,103.53,0.0
624524,800333,1000,1000,1000.0,0,185,35.32,4,21,2,22320.0,0,-1,10,717,4,20.65,0,1,5,0,4455,99.3,5,1171.080252,1171.08,1000.0,171.08,0.0,0.0,0.0,677.63,0.0
402045,446437,3250,3250,3175.0,0,351,104.31,0,4,3,8000.0,0,1,2,72,33,13.8,0,2,6,0,5136,34.9,9,1657.39,1619.16,1238.24,384.39,14.97279248,19.79,6.85,41.68,0.0
69924,274280,10000,10000,8790.326481,0,100,339.6,3,18,3,100000.0,0,-1,1,733,4,7.94,0,0,11,0,21162,57.7,14,12225.41138,10738.03,10000.0,2225.41,0.0,0.0,0.0,359.55,0.0
503412,647889,4000,4000,3500.0,0,5,129.54,1,6,3,34400.0,2,-1,9,296,9,16.26,0,0,6,0,1388,22.0,6,4663.687377,4080.73,4000.0,663.69,0.0,0.0,0.0,149.53,0.0
1060019,1291647,13000,13000,13000.0,0,262,485.12,4,24,3,42000.0,0,1,2,365,34,7.69,0,1,5,0,11612,99.5,5,6564.2,6564.2,3536.97,2483.96,0.0,543.27,5.37,204.92,0.0
876296,1090943,12000,12000,12000.0,0,360,387.15,1,5,3,60000.0,1,-1,2,736,4,14.5,0,0,13,0,19387,56.7,15,12731.25611,12731.26,12000.0,731.26,0.0,0.0,0.0,10028.28,0.0
814265,1021767,10000,10000,9975.0,0,40,329.72,1,8,3,30720.0,2,-1,2,374,34,18.32,0,0,9,0,14126,83.1,12,11869.599740000001,11839.93,10000.0,1869.6,0.0,0.0,0.0,352.83,0.0
800934,1006472,10425,10425,10175.0,0,334,329.05,0,4,0,60000.0,1,-1,2,681,31,18.8,0,0,8,1,6247,30.5,20,11499.916459999999,11224.14,10425.0,1074.92,0.0,0.0,0.0,4975.67,1.0
750602,949976,10000,10000,9975.0,0,321,311.02,0,3,3,130000.0,0,-1,2,733,4,4.36,0,0,9,0,8517,33.1,18,11196.56943,11168.58,10000.0,1196.57,0.0,0.0,0.0,354.48,0.0
595359,764397,10000,10000,9850.0,1,114,232.58,2,12,0,30000.0,1,-1,1,46,6,5.32,0,1,12,0,5539,44.1,25,13958.61093,13749.23,10000.0,3958.61,0.0,0.0,0.0,3.81,0.0
512720,662476,10200,10200,10179.89459,1,205,254.54,4,22,3,30504.0,2,-1,2,619,42,3.23,0,1,10,0,2748,49.1,23,14066.85797,14020.33,10200.0,3866.86,0.0,0.0,0.0,5939.24,0.0
460372,574547,25000,25000,24900.0,0,80,840.83,2,10,3,84000.0,2,-1,2,740,4,8.64,0,0,6,0,29535,75.7,18,30196.265,30075.48,24999.99,5196.28,0.0,0.0,0.0,214.19,0.0
443475,539660,18000,18000,17825.0,0,59,599.4,1,8,3,110000.0,0,-1,2,733,4,8.23,0,1,7,0,15533,79.3,14,19488.64402,19299.17,18000.0,1488.64,0.0,0.0,0.0,14698.86,0.0
592916,761444,6000,6000,5975.0,0,91,202.83,2,10,3,33280.0,2,-1,2,14,19,15.07,0,0,6,0,5791,68.9,7,7302.733633,7272.31,6000.0,1302.73,0.0,0.0,0.0,218.18,0.0
498568,639530,16500,16500,16400.0,0,15,537.24,1,7,3,47000.0,1,-1,2,85,33,17.77,0,0,13,0,16536,53.5,32,19342.03884,19224.81,16500.0,2842.04,0.0,0.0,0.0,569.03,0.0
481467,612353,10000,10000,10000.0,0,357,322.11,1,5,3,23624.95,0,-1,1,714,4,19.61,0,1,5,0,12652,66.2,14,11210.32352,11210.32,10000.0,1210.32,0.0,0.0,0.0,5427.72,0.0
446481,546051,10200,10200,10200.0,0,112,348.2,2,13,3,55000.0,0,-1,2,83,33,19.75,0,0,6,0,7201,92.3,20,12535.046059999999,12535.05,10200.0,2335.05,0.0,0.0,0.0,362.72,0.0
545642,703711,11000,11000,10800.0,0,50,364.63,1,9,0,51500.0,2,-1,2,681,31,8.43,0,0,10,0,17709,77.0,21,13126.858390000001,12888.19,11000.0,2126.86,0.0,0.0,0.0,404.84,0.0
472554,596748,10000,10000,9964.563601,0,134,344.76,3,15,3,35000.0,2,-1,2,574,35,10.22,0,1,7,0,10274,76.1,21,11821.40516,11777.23,10000.0,1821.41,0.0,0.0,0.0,86.01,0.0
756041,955946,12000,12000,12000.0,1,219,304.66,4,20,0,52000.0,1,-1,4,85,33,3.85,0,3,6,0,5023,76.1,12,18267.56997,18267.57,12000.0,6267.57,0.0,0.0,0.0,901.95,0.0
346720,346948,6500,6500,300.0,0,27,212.9,2,10,3,55000.0,0,-1,2,757,36,11.76,1,1,7,0,6565,26.6,12,7517.872492,346.98,6500.0,1017.87,0.0,0.0,0.0,2.16,0.0
566162,728319,4000,4000,4000.0,1,114,93.04,2,12,3,30700.0,0,-1,9,374,34,23.65,0,1,5,0,4086,81.7,10,5580.61,5580.61,4000.0,1580.61,0.0,0.0,0.0,189.24,0.0
792413,996831,15000,15000,14975.0,0,175,527.29,3,16,0,45000.0,1,-1,2,589,42,20.13,0,0,9,0,12908,74.6,19,18982.047980000003,18950.41,15000.0,3982.05,0.0,0.0,0.0,557.4,0.0
509124,657064,5000,5000,4589.77,0,357,161.06,1,5,0,54996.0,0,1,2,479,14,14.34,0,2,14,0,27099,77.0,34,642.59,642.59,441.05,201.54,0.0,0.0,0.0,482.8,0.0
1001484,1227075,21725,21725,21700.0,1,271,586.4,5,25,2,40000.0,2,1,2,402,22,15.12,3,2,9,1,3904,38.7,25,7273.89,7265.56,2247.49,3908.62,0.0,1117.78,10.91,307.4,1.0
719545,913895,7000,7000,7000.0,0,311,215.89,0,2,3,55000.0,0,-1,2,715,4,17.15,0,0,13,0,6897,44.8,25,7771.789913,7771.79,7000.0,771.79,0.0,0.0,0.0,220.82,0.0
874408,1088882,5000,5000,5000.0,0,321,155.51,0,3,2,24000.0,1,-1,9,701,4,5.5,1,0,8,0,3819,12.8,23,5399.704561,5399.7,5000.0,399.7,0.0,0.0,0.0,1321.97,0.0
1061741,1293770,22250,22250,22250.0,0,74,746.38,1,9,3,41000.0,2,1,2,80,33,15.63,0,0,8,0,15791,61.9,10,19580.94,19580.94,14038.0,4421.84,0.0,1121.1,11.210999999999999,837.88,0.0
1037882,1267778,8000,8000,8000.0,0,328,250.33,0,3,3,72000.0,0,-1,2,511,24,6.4,0,2,5,0,19531,45.1,9,8966.368838,8966.37,8000.0,966.37,0.0,0.0,0.0,13.05,0.0
433080,500064,10800,10800,10407.02,0,101,366.86,2,12,3,55000.0,2,-1,2,60,30,19.85,0,1,9,0,12207,70.6,23,13094.79698,12598.84,10799.99,2294.8,0.0,0.0,0.0,29.36,0.0
592052,760418,8400,8400,8400.0,0,50,278.44,1,9,0,65000.0,2,-1,2,386,34,23.46,0,0,13,0,16675,84.2,23,10033.119929999999,10033.12,8400.0,1633.12,0.0,0.0,0.0,323.88,0.0
612803,785757,7750,7750,7725.0,0,144,268.02,3,17,3,19680.0,0,-1,1,376,34,13.41,1,0,4,0,7973,87.5,9,9649.538612,9618.41,7750.0,1899.54,0.0,0.0,0.0,294.41,0.0
529749,685051,1500,1500,1500.0,0,40,49.46,1,8,3,30000.0,0,1,9,701,4,1.32,1,0,7,0,133,5.1,19,1676.88,1676.88,1398.64,278.24,0.0,0.0,0.0,49.46,0.0
482840,614278,12000,12000,11950.0,0,86,404.94,2,11,0,60000.0,0,-1,2,588,42,8.88,0,0,6,1,8502,57.4,35,14578.415990000001,14517.67,12000.0,2578.42,0.0,0.0,0.0,426.54,1.0
735660,932435,19600,12825,12825.0,1,236,331.21,4,22,0,85000.0,1,-1,2,587,42,21.47,0,2,12,0,14493,92.9,26,17332.83041,17332.83,12825.0,4507.83,0.0,0.0,0.0,5628.85,0.0
991586,1215991,6000,6000,6000.0,0,74,201.27,1,9,0,40000.0,0,-1,2,113,33,5.61,0,1,5,1,6830,59.4,11,6615.1927909999995,6615.19,6000.0,615.19,0.0,0.0,0.0,4607.35,1.0
387844,420928,6000,6000,5850.0,0,330,188.02,0,2,0,44500.0,0,-1,2,112,33,6.44,0,1,12,0,5970,12.7,18,6454.30023,6292.94,6000.0,454.3,0.0,0.0,0.0,3011.54,0.0
826376,1035246,10000,10000,10000.0,0,321,311.02,0,3,3,84000.0,1,-1,6,670,3,8.67,0,0,7,0,3511,11.0,7,11196.56943,11196.57,10000.0,1196.57,0.0,0.0,0.0,317.44,0.0
709399,902016,7000,7000,7000.0,0,351,224.66,1,5,3,39996.0,0,-1,9,528,16,5.97,0,1,5,0,268,10.7,10,8030.463012,8030.46,7000.0,1030.46,0.0,0.0,0.0,185.2,0.0
687289,877274,7000,7000,7000.0,0,311,215.89,0,2,2,102000.0,0,-1,0,747,4,12.42,0,2,6,0,5142,73.5,21,7567.336258,7567.34,7000.0,567.34,0.0,0.0,0.0,3901.68,0.0
986557,1210735,7000,7000,7000.0,0,17,228.02,1,6,3,36000.0,0,-1,2,311,1,18.6,0,1,11,1,8567,58.7,20,8137.677699,8137.68,7000.0,1137.68,0.0,0.0,0.0,1986.43,1.0
654777,837350,7000,7000,6975.0,0,19,228.32,1,8,3,75000.0,2,-1,9,295,9,15.94,3,1,12,0,7902,51.3,25,7241.780345,7215.92,7000.0,241.78,0.0,0.0,0.0,6558.81,0.0
497599,637926,7500,7500,7500.0,0,357,241.58,1,5,0,51500.0,0,-1,4,294,9,3.36,0,1,9,1,3162,28.5,19,8596.403085,8596.4,7500.0,1096.4,0.0,0.0,0.0,950.68,1.0
608930,781090,4000,4000,4000.0,0,360,129.05,1,8,3,72000.0,1,-1,2,712,4,3.72,0,1,5,0,2420,11.6,9,4635.491567,4635.49,4000.0,635.49,0.0,0.0,0.0,649.07,0.0
395073,434258,3200,3200,3188.146634,0,112,109.24,2,13,3,72000.0,0,-1,9,711,4,2.2,0,3,4,0,2596,12.5,13,3928.813429,3912.66,3200.0,728.81,0.0,0.0,0.0,331.04,0.0
524164,678221,2000,2000,2000.0,0,102,67.98,2,11,3,24600.0,1,-1,8,574,35,17.07,0,2,3,0,3389,84.7,7,2297.9660489999997,2297.97,2000.0,297.97,0.0,0.0,0.0,11.0,0.0
1053415,1285008,9000,9000,9000.0,0,339,285.78,0,4,3,25600.0,0,-1,2,750,4,17.67,0,0,8,0,7234,60.8,13,10288.04,10288.04,9000.0,1288.04,0.0,0.0,0.0,292.53,0.0
987066,1211024,8000,8000,8000.0,0,322,248.89,0,2,2,24000.0,0,-1,2,52,30,18.05,0,0,13,0,14976,25.6,22,8959.9,8959.9,8000.0,959.9,0.0,0.0,0.0,260.93,0.0
555478,715377,21250,21250,21225.0,0,173,746.57,3,18,3,65000.0,2,-1,2,93,33,24.15,0,1,4,0,0,0.0,24,25864.30835,25833.88,21250.0,4614.31,0.0,0.0,0.0,7235.49,0.0
973424,1195423,8000,8000,8000.0,0,339,254.03,0,4,3,27000.0,1,1,11,766,46,9.24,0,0,17,1,7263,34.4,42,8000.81,8000.81,6873.84,1126.97,0.0,0.0,0.0,1147.13,1.0
588849,756499,4000,4000,4000.0,0,20,130.49,1,6,3,30000.0,0,-1,7,720,4,8.48,0,0,7,0,5050,60.8,15,4697.52549,4697.53,4000.0,697.53,0.0,0.0,0.0,139.47,0.0
497147,637271,15200,15200,14975.0,0,5,492.25,1,6,3,50000.0,0,-1,2,707,4,10.1,0,2,6,0,14652,54.1,17,17700.40179,17438.39,15200.0,2500.4,0.0,0.0,0.0,919.51,0.0
510176,658703,10000,10000,10000.0,0,189,353.8,4,20,0,26000.0,0,1,5,218,48,12.23,0,3,9,0,8386,94.2,21,8567.41,8567.41,5716.31,2605.8,0.0,245.3,2.68,200.14,0.0
656096,839148,10000,10000,9950.0,0,300,301.6,0,0,0,42179.04,1,-1,2,237,27,6.6,0,0,11,0,9274,15.5,19,10858.5233,10804.23,10000.0,858.52,0.0,0.0,0.0,325.04,0.0
635483,814070,4800,4800,4800.0,0,8,155.7,1,9,0,37000.0,0,-1,2,237,27,5.9,1,0,9,0,3731,50.4,9,5605.20793,5605.21,4800.0,805.21,0.0,0.0,0.0,160.5,0.0
489907,625309,15000,15000,12875.0,0,36,493.67,1,9,0,800000.0,0,-1,9,183,44,2.39,0,0,3,0,50784,0.0,15,17773.17201,15255.31,15000.0,2773.18,0.0,0.0,0.0,520.75,0.0
678117,866367,14600,14600,14600.0,1,224,372.74,5,25,0,42000.0,0,-1,2,183,44,23.86,0,2,15,0,18285,52.8,46,21485.41957,21485.42,14600.0,6885.42,0.0,0.0,0.0,6220.66,0.0
647125,827953,9600,9600,9600.0,1,70,216.52,2,11,3,37000.0,1,-1,2,195,44,22.28,0,2,12,0,8716,55.2,34,12487.630009999999,12487.63,9600.0,2887.63,0.0,0.0,0.0,33.73,0.0
580334,746048,15000,15000,14850.0,0,10,486.69,1,5,0,64000.0,1,-1,9,43,6,13.24,0,0,18,0,9269,13.3,43,17521.63373,17346.42,15000.0,2521.63,0.0,0.0,0.0,498.22,0.0
537792,694654,5400,5400,5400.0,0,10,175.21,1,5,3,26400.0,1,-1,9,270,10,24.14,0,1,9,0,2951,26.1,14,6307.813054,6307.81,5400.0,907.81,0.0,0.0,0.0,179.44,0.0
502514,620938,5500,5500,5500.0,0,212,197.63,4,23,3,14400.0,0,-1,9,631,42,7.33,0,1,3,0,1547,91.0,4,7115.171442,7115.17,5500.0,1615.17,0.0,0.0,0.0,216.66,0.0
589127,756825,5500,5500,5500.0,0,322,171.11,0,3,2,54996.0,0,-1,9,158,37,17.96,0,4,8,0,7982,30.1,25,6157.084506,6157.08,5500.0,657.08,0.0,0.0,0.0,525.1,0.0
648213,813161,20000,20000,19816.093780000003,1,193,493.73,4,22,3,59850.0,2,-1,2,166,7,14.72,0,3,6,0,5138,70.4,10,27930.081680000003,27555.82,20000.0,7930.08,0.0,0.0,0.0,10196.64,0.0
299790,299787,10000,10000,4025.0035409999996,0,355,321.55,1,6,0,36252.0,0,1,2,278,9,8.11,0,2,16,0,6179,11.2,33,4172.66,1677.76,3012.76,842.84,0.0,317.06,3.27,321.55,0.0
437870,526503,3200,3200,3171.8957649999998,0,90,108.17,2,11,0,90000.0,2,-1,4,287,9,12.08,0,2,12,0,7479,82.9,22,3893.764565,3853.2,3200.0,693.76,0.0,0.0,0.0,112.69,0.0
846205,1057561,12600,12600,12600.0,1,99,289.86,2,11,3,32000.0,0,-1,2,379,34,20.33,0,0,12,1,13785,36.4,13,17316.38001,17316.38,12600.0,4716.38,0.0,0.0,0.0,2243.66,1.0
737394,934565,6000,6000,6000.0,0,29,196.75,1,9,0,99996.0,1,-1,6,573,35,19.44,0,2,10,0,61297,93.9,34,6987.116425,6987.12,6000.0,987.12,0.0,0.0,0.0,2088.04,0.0
1036190,1265846,35000,35000,35000.0,0,358,1127.88,1,5,2,73440.0,2,-1,2,581,35,6.5,0,1,8,0,15431,44.2,37,39790.08537,39790.09,35000.0,4790.09,0.0,0.0,0.0,14988.85,0.0
453629,560977,15000,15000,14889.31153,0,39,494.53,1,6,3,45600.0,0,-1,2,721,4,8.84,0,0,7,0,13819,56.4,22,17804.070819999997,17671.44,15000.0,2804.07,0.0,0.0,0.0,527.39,0.0
481396,612244,17000,17000,16862.80604,0,357,547.58,1,5,2,70000.0,0,-1,2,722,4,16.82,0,0,8,0,19388,19.8,16,19714.14571,19553.99,17000.0,2714.15,0.0,0.0,0.0,580.68,0.0
714893,908368,16000,16000,16000.0,1,108,370.64,2,13,0,165000.0,1,-1,4,77,33,9.07,0,1,10,0,81383,42.3,27,22237.98,22237.98,16000.0,6237.98,0.0,0.0,0.0,370.22,0.0
709334,901941,12000,12000,11750.0,0,323,374.16,0,4,0,92000.0,0,-1,2,403,22,23.96,0,0,13,0,37495,42.3,22,13469.640819999999,13189.02,12000.0,1469.64,0.0,0.0,0.0,409.79,0.0
607782,779651,11000,11000,11000.0,0,300,331.76,0,0,0,42000.0,0,-1,1,120,37,9.74,0,0,10,0,47681,20.0,27,11789.69988,11789.7,11000.0,789.7,0.0,0.0,0.0,4844.4,0.0
601257,771559,3250,3250,3166.055906,1,310,64.22,0,4,0,35000.0,0,1,2,20,38,21.77,0,0,15,0,20122,46.6,50,2752.0,2637.54,2267.72,335.41,14.96749494,133.9,24.101999999999997,1468.0,0.0
1069357,1304251,15000,15000,15000.0,0,328,469.36,0,3,3,45000.0,2,-1,2,378,34,8.48,0,0,7,0,6704,50.4,27,16663.34403,16663.34,15000.0,1663.34,0.0,0.0,0.0,5872.8,0.0
502139,645603,4800,4800,4675.0,0,5,155.45,1,6,3,30000.0,0,-1,2,109,33,24.6,0,0,12,0,5532,62.9,44,5595.633736,5449.91,4800.0,795.63,0.0,0.0,0.0,337.19,0.0
603012,773709,8800,8800,8798.094597,0,305,268.4,0,2,3,50000.0,0,-1,2,68,33,17.4,0,0,6,0,9423,53.2,16,9297.015373999999,9294.74,8800.0,497.02,0.0,0.0,0.0,6079.38,0.0
684807,874325,8000,8000,8000.0,0,0,258.14,1,6,3,30000.0,0,-1,13,673,3,12.0,0,0,9,0,6657,24.7,20,9292.935443,9292.94,8000.0,1292.94,0.0,0.0,0.0,266.74,0.0
637402,816497,18250,18250,18250.0,1,70,411.61,2,11,0,47000.0,2,-1,2,204,44,23.03,0,3,5,0,4623,50.2,8,24143.608630000002,24143.61,18250.0,5893.61,0.0,0.0,0.0,6466.22,0.0
793410,997921,3325,3325,3325.0,0,197,118.37,3,18,3,55000.0,1,-1,2,715,4,16.71,0,1,22,0,5996,41.6,27,4261.02,4261.02,3325.0,936.02,0.0,0.0,0.0,118.07,0.0
469256,591634,6000,6000,6000.0,0,68,200.8,1,9,3,73000.0,0,-1,8,68,33,2.91,2,1,5,0,2182,59.0,20,7222.545534999999,7222.55,6000.0,1222.55,0.0,0.0,0.0,611.47,0.0
302796,302742,1500,1500,1500.0,0,63,50.03,2,14,0,29000.0,0,-1,2,140,37,4.18,0,3,2,0,0,0.0,6,1801.0577010000002,1801.06,1500.0,301.06,0.0,0.0,0.0,54.04,0.0
601453,771786,5000,5000,4946.875078,1,310,98.8,0,4,3,72000.0,0,-1,2,634,5,10.65,0,2,6,0,5337,21.8,11,5826.895193,5764.69,5000.0,826.9,0.0,0.0,0.0,1002.1,0.0
467991,589178,7000,7000,6975.0,0,187,247.31,4,20,3,70000.0,0,-1,11,634,5,2.57,0,0,7,0,7786,30.5,10,7850.681452,7822.64,7000.0,850.68,0.0,0.0,0.0,9.13,0.0
542793,700389,7000,7000,7000.0,0,145,242.11,3,15,3,63000.0,2,-1,11,473,14,2.13,0,0,3,0,1407,31.3,6,8716.612723999999,8716.61,7000.0,1716.61,0.0,0.0,0.0,266.54,0.0
601726,772097,10000,10000,9925.0,0,350,320.9,1,7,0,78720.0,0,-1,1,742,4,17.61,0,0,17,0,16942,46.7,28,11552.26511,11465.62,10000.0,1552.27,0.0,0.0,0.0,338.32,0.0
475348,601677,16000,16000,15850.0,0,101,543.5,2,12,0,93000.0,0,-1,2,742,4,14.37,0,0,18,0,17729,39.0,30,16530.8718,16375.89,16000.0,530.87,0.0,0.0,0.0,11.74,0.0
802748,1008432,15000,15000,13000.0,1,197,371.91,3,18,3,125000.0,0,-1,2,170,20,12.23,0,3,9,0,3865,31.4,24,20808.71126,18034.22,15000.0,5808.71,0.0,0.0,0.0,8202.38,0.0
