ACRS Report Type,Route Type,Cross-Street Type,Collision Type,Weather,Surface Condition,Light,Traffic Control,Driver Substance Abuse,Injury Severity,Vehicle Damage Extent,Vehicle First Impact Location,Vehicle Second Impact Location,Vehicle Body Type,Vehicle Movement,Vehicle Continuing Dir,Vehicle Going Dir,Speed Limit,Driverless Vehicle,Parked Vehicle,Vehicle Year,Equipment Problems,Latitude,Longitude,Fault
2,3,0,14,2,0,4,1,8,1,5,2,5,25,9,2,2,35,0,0,2012,4,39.01917327,-77.20849693,0
1,3,8,9,2,6,1,1,8,3,1,9,9,18,17,1,1,35,0,0,2016,4,38.99953755,-77.09682114,0
2,3,0,15,2,0,3,1,8,1,2,12,1,21,9,0,0,40,0,0,2014,4,39.28205906,-77.46273699,0
2,3,0,14,3,10,1,7,8,1,2,12,12,11,9,1,1,35,0,1,2018,4,39.07788,-77.07025767,1
2,3,0,14,6,10,4,6,8,1,3,9,9,26,9,1,1,50,0,0,2009,4,39.16461333,-77.27334167,0
2,0,5,16,2,0,7,7,8,1,5,12,12,0,20,0,0,35,0,0,2014,4,39.118783,-77.162116,0
1,3,0,4,2,0,4,7,8,1,1,6,6,0,6,1,1,25,0,0,2014,4,38.98161733,-77.09903333,0
2,0,0,14,2,0,3,1,10,1,1,13,13,18,9,2,2,35,0,0,0,4,39.16076782,-77.16319978,1
1,3,8,16,2,0,4,7,8,1,2,1,1,18,20,1,4,40,0,0,2014,4,39.07314733,-77.002411,0
1,5,3,17,2,0,1,1,8,1,1,12,12,18,0,4,4,30,0,0,2000,4,38.99432967,-77.03346283,1
1,0,0,9,2,0,1,1,8,1,5,9,9,18,6,0,2,35,0,0,2014,4,39.01512,-77.16041333,0
1,4,0,7,2,0,4,1,8,1,5,9,9,18,1,1,1,0,0,0,2008,4,39.17689644,-77.26922874,1
1,3,0,16,2,0,1,7,8,1,3,12,12,18,9,2,2,30,0,0,2019,4,39.17189000000001,-77.059105,0
1,3,0,9,6,10,4,1,8,2,2,9,9,15,12,1,1,40,0,1,2000,7,39.02433333,-76.97929667,0
2,0,0,15,2,0,1,6,8,1,5,6,6,2,9,1,1,15,0,0,2006,4,39.07834667,-76.94365333,1
2,3,0,9,6,10,1,1,8,1,2,9,9,18,0,2,2,45,0,0,2004,4,39.239975,-77.23502333,0
2,3,0,14,2,0,4,9,8,1,5,12,15,18,13,3,3,0,0,0,2003,4,39.18034777,-77.26156712,1
1,3,8,16,3,0,4,1,8,1,5,12,12,26,9,4,4,40,0,0,2009,4,38.99326333,-77.06411,0
2,3,0,9,6,10,1,7,8,2,1,12,12,18,17,2,2,35,0,0,2006,4,39.04005833,-77.04882167,1
2,3,3,9,3,0,4,1,8,1,1,12,12,18,17,2,2,35,0,0,2006,4,39.15107167,-77.21373,1
1,3,3,15,2,0,4,1,8,2,5,5,5,18,9,1,2,35,0,0,2000,4,39.05995807,-77.048615,1
2,3,4,9,6,10,4,1,8,1,2,12,12,18,9,1,1,35,0,0,2008,4,39.156975,-77.20552833,1
2,3,4,14,2,0,4,1,8,1,1,13,6,18,9,1,1,45,0,0,2010,4,39.079105,-77.142225,0
2,3,0,16,2,0,4,6,8,1,1,1,1,18,18,4,4,30,0,0,2005,4,39.15456,-77.06683000000002,1
2,3,8,16,2,0,4,10,8,1,2,3,11,24,6,1,0,45,0,0,2015,4,39.0797,-77.07353667,1
1,3,0,9,6,10,4,7,8,3,1,9,9,18,20,1,1,25,0,0,2013,4,38.99041333,-77.095415,0
1,0,8,9,6,10,1,10,8,2,1,9,9,18,20,1,0,40,0,0,2013,4,39.137605,-77.20540833,0
1,0,0,16,2,0,4,6,8,1,1,6,6,18,9,1,3,40,0,0,2016,4,39.19008617,-77.26669833,0
1,0,8,16,7,10,4,6,8,1,2,12,12,28,6,1,0,15,0,0,2005,4,39.04392167,-76.99068333,1
1,0,0,9,2,0,4,7,8,4,5,1,12,28,9,1,1,45,0,1,1900,4,39.20267583,-77.26335867,1
2,3,3,9,3,0,4,7,8,1,5,9,9,18,17,2,2,35,0,0,2011,4,39.01584833,-77.04284906,0
2,0,0,14,2,0,4,1,8,1,5,2,2,23,6,0,0,25,0,0,2011,4,39.01147721,-77.03526143,1
2,0,1,15,3,10,4,1,8,1,1,15,8,12,9,4,4,30,0,0,1995,4,39.12894667,-77.1278,1
1,0,6,16,2,0,4,7,8,1,5,12,12,18,7,1,4,30,0,0,2001,4,39.08406833,-76.94978333,1
1,4,3,4,2,0,1,7,8,1,5,12,12,2,6,4,4,35,0,0,2013,4,39.14004982,-77.19563485,1
2,0,4,4,2,0,4,1,8,1,1,6,6,0,6,2,4,35,0,0,2016,4,39.10343833,-77.13454,1
1,3,0,15,2,0,4,1,8,2,2,12,12,18,9,2,2,35,0,0,2012,4,39.027995,-77.20184667,1
1,0,0,9,2,0,4,0,8,2,2,9,9,18,20,4,4,40,0,0,2014,4,39.06602833,-77.03494167,0
1,0,0,16,2,0,4,7,8,3,1,12,12,18,9,4,4,35,0,0,2017,4,39.05832833,-77.05507667,0
1,3,3,12,8,0,4,1,8,3,1,10,10,18,2,4,2,35,0,0,1996,4,39.05019,-77.11478333,1
1,3,4,9,2,0,4,7,8,2,5,9,9,18,20,4,4,40,0,0,2012,4,39.11816167,-77.253525,0
1,3,3,3,2,3,4,7,3,2,1,12,12,0,9,4,4,30,0,0,2013,4,39.2877255,-77.20193683,1
2,3,6,9,6,10,4,1,8,1,5,9,9,18,0,1,1,50,0,0,2013,7,39.08986333,-76.96225259,0
2,2,0,7,2,0,0,1,10,1,1,6,6,18,9,1,1,25,0,0,2014,4,39.05538833,-77.06157333,1
2,0,4,4,2,0,1,7,8,1,1,6,6,17,6,1,0,45,0,0,2015,4,39.055681,-77.14924683,0
1,0,0,6,2,0,4,1,8,1,2,12,12,19,20,0,0,60,0,0,2014,4,39.10482833,-77.14299833,0
2,0,0,4,2,0,4,7,8,1,4,3,3,18,6,1,0,35,0,0,2012,4,39.06837667,-76.985095,1
1,3,0,16,2,0,4,7,8,1,1,6,6,2,0,2,2,40,0,0,2015,4,39.17865833,-77.26779667,1
1,3,0,7,2,0,4,1,8,1,1,0,0,18,2,1,1,50,0,0,2003,7,39.03963632,-76.99033141,1
1,0,0,3,2,9,4,1,8,3,2,10,10,19,9,1,1,35,0,0,2000,4,39.28647022,-77.16192976,1
2,3,0,4,2,0,4,7,8,1,1,12,12,18,6,0,2,30,0,0,2002,4,39.00642167,-77.09740833,1
2,3,8,16,2,0,1,7,8,1,1,1,1,18,9,1,1,30,0,0,2015,4,39.15005,-77.20895667,1
2,3,0,15,3,0,4,6,8,1,1,12,12,18,9,0,0,0,0,0,2014,4,38.96934167,-77.13884167,1
2,3,4,9,6,10,5,7,8,1,5,9,9,18,17,1,1,40,0,0,2012,4,39.11597833,-77.16571333,0
2,3,0,13,3,0,5,1,8,1,1,2,2,18,7,4,1,35,0,0,2010,4,38.99469167,-77.07704,1
1,0,0,9,2,0,4,6,8,1,2,12,12,18,17,4,4,35,0,0,2015,4,39.200755,-77.20374167,1
2,3,0,12,2,0,5,7,8,1,2,1,1,18,18,4,1,30,0,0,2005,4,39.29018167,-77.20357167,1
2,3,6,4,2,0,4,7,2,1,5,1,12,18,6,0,2,30,0,0,2003,4,39.14797636,-77.21808851,1
2,3,0,4,2,9,4,7,8,1,2,12,12,18,6,2,4,35,0,0,2005,4,39.07549333,-77.1199815,1
2,0,2,9,2,10,5,1,8,1,5,7,10,18,6,4,1,35,0,0,2013,4,39.00128487,-77.15967536,0
1,0,3,14,2,0,4,1,8,2,2,0,9,18,17,4,4,30,0,1,2009,4,39.0404613,-76.98897958,0
2,0,0,5,2,0,1,1,8,1,1,6,6,18,9,1,1,25,0,0,2016,4,39.05753167,-77.071485,1
2,3,4,9,3,0,4,1,8,1,5,12,12,3,17,1,1,40,0,0,2017,2,39.12581926,-77.18238259,1
2,3,4,12,6,10,4,1,8,1,1,12,12,18,9,2,2,35,0,0,2016,4,39.07943,-77.13592667,0
2,0,0,9,2,0,4,1,8,1,5,9,9,18,20,4,4,40,0,0,2002,4,39.18081167,-77.26907333,0
2,0,0,4,2,0,4,7,8,1,3,12,12,19,9,1,1,35,0,1,1997,5,39.10205244,-76.98175946,0
2,9,0,14,2,0,4,7,8,1,5,6,6,18,2,2,2,35,0,0,2013,4,38.99823333,-77.02662167,1
2,3,4,9,2,9,4,7,8,2,1,12,12,18,17,0,0,50,0,0,2008,3,39.09207867,-77.12453733,1
1,0,4,9,2,0,4,7,8,3,1,12,12,18,9,2,4,40,0,0,2018,4,39.072375,-76.98899,1
2,3,3,9,6,10,1,1,8,1,5,9,9,18,17,0,0,40,0,0,2911,4,39.04820167,-77.07543833,0
2,0,0,9,6,4,1,7,8,1,2,2,2,18,20,0,0,35,0,0,2016,4,39.06625667,-77.03071,0
1,0,3,9,2,0,4,7,8,1,5,12,12,0,0,2,2,35,0,0,2017,4,39.10576162,-77.19647579999999,1
1,0,0,1,2,0,1,1,8,3,0,9,12,18,0,4,0,35,0,0,2016,4,39.1720178,-77.19974487,1
2,3,0,7,2,0,4,1,10,1,5,9,9,18,1,3,3,10,0,0,2002,7,38.99832492,-77.00415149,1
2,3,0,3,2,0,1,7,1,1,1,12,12,0,17,2,2,35,0,0,2005,4,39.00872765,-77.04026847,1
2,3,0,9,2,0,1,1,8,1,1,12,12,18,9,4,4,40,0,0,2006,4,38.987895,-77.02253467,1
2,0,0,16,2,0,4,6,8,1,2,12,12,18,0,1,1,30,0,0,2007,4,39.189105,-77.158585,1
1,2,3,14,2,0,4,0,8,1,1,9,9,18,20,2,2,55,0,0,2019,4,39.0737933,-77.1647059,0
1,3,0,15,3,4,4,1,8,3,1,12,12,18,17,2,2,50,0,0,2003,4,39.13716167,-77.25337333,1
1,0,0,9,2,0,4,1,8,2,1,12,12,18,9,1,2,25,0,0,2004,4,39.02649167,-76.98713333,1
1,0,8,9,2,0,6,7,8,3,2,9,9,18,17,0,0,35,0,0,2013,4,39.07775667,-77.07906833,0
2,4,4,3,2,0,1,1,8,1,1,12,12,18,9,2,2,30,0,0,2000,4,39.10521533,-77.18628283,0
2,0,0,9,3,10,1,7,1,1,2,9,9,15,17,1,1,40,0,0,1997,7,39.12581667,-77.212405,0
2,3,6,14,2,0,4,8,10,1,6,12,12,18,17,1,1,40,0,0,2005,7,39.02101833,-76.97684667,1
2,3,3,6,2,0,1,1,8,1,2,1,10,17,9,1,3,30,0,0,2014,4,38.985125,-76.99802333,0
2,0,0,9,2,0,4,1,8,1,5,9,9,18,20,0,0,25,0,0,2009,4,39.01564097,-77.04194784,0
1,0,9,16,2,10,4,1,8,2,2,11,11,18,9,0,0,30,0,0,2015,4,38.9933828,-77.02666805,0
2,3,0,9,2,3,1,7,8,1,2,9,9,18,20,2,2,40,0,0,2012,4,39.04127833,-77.110065,0
2,6,4,14,2,0,1,1,8,1,3,12,12,8,9,2,2,25,0,0,2008,4,39.11815167,-77.24523167,1
2,3,0,7,6,0,1,1,8,1,6,15,15,19,1,1,1,25,0,0,2004,4,39.14638714,-77.20322371,1
1,3,0,15,3,0,1,1,8,2,2,12,12,18,9,1,1,30,0,0,1994,4,38.998625,-76.99919333,1
2,3,4,3,5,0,4,7,8,1,1,12,12,18,9,2,2,40,0,0,2015,4,39.11728167,-77.16920999999998,0
1,3,0,9,2,0,3,1,8,1,1,9,9,18,20,4,2,45,0,0,8888,4,39.07148667,-77.06396833,0
1,3,3,9,6,10,4,6,8,0,2,9,9,18,20,0,1,30,0,0,2005,4,38.98919667,-77.07009333,0
2,0,3,16,2,0,4,1,8,1,1,1,1,18,9,0,0,25,0,0,2001,4,39.09574667,-77.10968667,0
1,3,4,14,2,0,4,7,8,1,5,15,15,18,21,3,3,15,0,1,2017,4,38.97473167,-77.01273833,1
1,3,0,16,2,0,4,6,8,1,2,12,12,15,17,4,4,40,0,0,2000,4,39.11593833,-77.09893833,0
1,6,3,11,2,0,4,7,8,1,3,3,3,19,7,4,4,25,0,0,2006,4,39.01610833,-77.00546167,0
1,9,0,15,2,0,2,1,8,3,1,8,12,21,9,2,2,50,0,0,2006,4,39.05530833,-76.973125,1
1,0,0,16,2,0,4,6,8,1,5,12,12,18,18,2,4,25,0,0,2016,4,39.048628,-77.088574,1
1,3,4,9,2,0,4,1,8,2,1,9,6,0,17,0,0,40,0,0,2016,4,39.03293138,-77.07331992,0
1,3,3,9,6,10,4,9,8,1,5,12,12,28,4,1,4,35,0,0,2017,4,39.08177833,-77.14563167,1
2,9,0,9,2,0,4,7,8,1,5,9,9,18,20,1,1,40,0,0,2015,4,39.025925,-77.01096833,0
1,0,3,16,2,0,4,1,8,3,1,10,4,18,9,0,0,40,0,0,2013,4,39.065695,-77.00046,1
2,0,8,15,6,10,1,1,8,1,2,12,12,18,0,4,2,35,0,0,2009,4,39.07337667,-76.93927167,1
2,4,3,7,2,0,4,7,8,1,6,15,0,18,9,4,1,25,0,0,2014,4,39.0629695,-77.129752,1
2,0,0,13,1,0,4,6,8,1,5,12,12,18,7,4,4,30,0,0,2010,4,39.05752127,-76.96814954,1
2,0,1,9,2,0,1,1,8,1,5,7,9,18,17,0,0,40,0,0,2002,4,39.18407,-77.263435,0
1,0,0,9,2,0,4,1,8,1,2,12,12,18,9,1,1,30,0,0,2016,4,39.24167434,-77.25551628,0
2,3,0,7,2,0,1,1,5,1,5,8,8,18,7,0,2,15,0,0,2002,4,39.165075,-77.2697,1
2,0,0,14,2,0,4,1,8,1,1,12,12,3,9,1,1,30,0,0,2017,4,39.15942667,-77.26740333,1
2,3,0,9,2,0,4,7,8,1,1,12,12,18,0,1,1,45,0,0,2016,5,39.18775833,-77.240515,1
2,3,4,16,2,0,4,7,8,1,2,0,12,18,18,0,1,25,0,0,2016,4,39.126385,-77.24355167,0
2,3,7,15,2,0,4,1,10,1,2,12,12,0,19,2,2,5,0,0,2107,7,38.98437667,-77.08265305,1
1,3,4,16,2,0,2,6,8,2,2,12,12,18,9,1,1,35,0,0,2002,4,39.02253667,-77.07612833,0
1,0,6,15,2,0,1,7,1,3,1,1,1,18,9,2,2,40,0,0,2006,4,39.1093976,-77.1884339,1
2,0,0,9,2,0,0,1,0,1,5,12,12,18,17,1,1,30,1,0,1997,4,39.04195667,-77.05635667,1
2,9,0,9,2,0,0,1,8,1,5,12,12,0,9,1,1,40,0,0,2014,4,39.03061922,-77.00484753,1
1,3,4,9,2,0,4,1,8,1,2,9,9,18,20,0,0,35,0,0,2015,4,39.14550167,-77.21990667,0
2,0,0,14,2,0,4,1,8,1,1,6,6,23,9,1,1,25,0,0,2016,4,38.98749333,-77.17667333,1
2,3,0,13,2,0,4,1,8,1,1,13,13,18,9,4,2,40,0,0,2019,4,39.026275,-77.12660333,1
2,3,0,15,2,0,2,1,8,1,1,6,6,0,9,1,1,15,0,0,2002,4,39.08212806,-76.94609106,1
2,6,0,16,3,10,4,6,8,1,5,12,12,18,9,0,0,35,0,0,2003,4,38.999535,-77.00969833,0
2,3,9,12,2,0,2,1,10,1,5,6,6,19,2,2,2,40,0,0,2003,7,39.04351219,-76.9920145,1
2,3,0,9,6,10,4,7,8,1,5,9,9,18,17,1,1,25,0,0,2014,4,38.97851833,-77.09070333,0
1,0,6,16,2,0,4,7,8,2,1,0,0,18,9,0,2,35,0,0,2004,4,39.02193667,-77.144645,0
2,2,8,9,2,0,4,1,8,1,2,9,9,18,17,2,2,55,0,0,2003,4,39.145415,-77.21494,0
2,3,0,1,2,0,4,1,8,1,5,10,10,18,20,1,2,15,0,0,2019,4,38.97574222,-76.99362908,0
1,3,8,9,2,0,4,1,8,3,5,9,9,18,17,0,0,30,0,0,2013,1,38.987735,-77.12941500000002,0
2,3,0,9,2,0,4,1,8,1,2,9,12,18,20,4,4,45,0,0,2008,4,39.06373167,-77.09564333,0
2,0,0,9,2,0,1,7,8,1,5,9,9,23,20,1,1,35,0,0,2014,4,39.12083,-77.15789833,0
2,0,3,12,6,0,4,7,8,1,2,8,8,18,7,4,2,30,0,0,2012,4,38.9882875,-77.12951567,0
1,1,0,16,6,10,1,0,8,2,2,1,1,18,9,0,0,25,0,0,2014,4,38.99957497,-77.01067703,0
2,3,8,14,6,10,4,7,8,1,5,10,10,26,7,0,3,65,0,0,2008,4,39.03727833,-77.05093333,0
1,0,2,9,6,10,4,10,8,1,2,12,12,18,17,0,1,35,0,0,2011,4,39.1074925,-76.93678667,1
2,3,0,16,2,0,1,5,8,1,2,11,11,18,6,0,2,35,0,0,2007,4,39.07965333,-77.0734655,1
2,3,0,7,2,0,4,1,8,1,3,2,2,23,0,0,0,10,0,0,2015,4,39.03366,-77.05132333,0
1,3,8,16,2,0,4,1,8,2,1,12,12,18,9,4,4,20,0,0,1996,4,38.98804000000001,-77.02704333,0
2,3,3,7,2,0,2,7,8,1,2,9,9,19,17,1,0,35,0,0,1995,4,39.03003733,-77.07575967,0
1,3,3,15,2,0,4,1,8,3,1,12,12,18,9,4,4,35,0,0,200,4,39.22450167,-77.06415833,1
2,3,0,9,2,0,4,1,8,1,1,12,12,18,9,2,2,40,0,0,2002,2,39.27088667,-77.216505,1
1,0,4,16,2,0,4,7,8,4,1,12,12,18,9,4,4,35,0,0,2012,4,39.05562341,-77.14938998,1
1,0,8,9,2,0,3,7,8,2,1,9,9,18,6,2,2,40,0,0,2021,4,39.10976517,-77.1881195,0
1,3,0,6,6,10,2,1,8,4,0,1,1,0,9,0,0,40,0,0,2003,4,39.119855,-77.04373167,0
1,0,0,7,2,0,1,7,10,1,3,12,12,18,9,1,2,45,0,0,2011,7,39.07272833,-77.05495333,1
1,3,0,3,2,0,1,1,8,3,0,12,12,18,9,2,2,40,0,0,2017,4,39.235745,-77.23711667,0
2,2,8,14,2,5,1,1,8,1,2,10,10,18,9,4,4,55,0,0,2014,4,39.01418667,-77.06129833,0
2,0,0,4,2,0,4,2,8,1,1,3,3,18,6,0,2,45,0,0,2012,4,39.09046523,-77.16761,0
2,3,0,15,2,0,1,7,8,1,1,12,12,18,9,0,0,45,0,0,1994,4,39.07319167,-77.11165333,1
2,3,0,9,3,10,4,1,8,1,5,9,9,18,20,4,4,35,0,0,2007,4,38.98881333,-77.072825,0
2,3,0,15,2,0,4,1,8,1,1,9,9,3,1,3,3,15,0,0,2015,4,39.09500667,-77.11102333,1
2,2,3,14,2,0,4,1,1,1,5,4,4,18,9,4,4,55,0,0,2004,4,39.01981426,-76.97998715,1
2,3,0,9,2,0,4,1,8,1,5,1,9,18,1,4,4,0,0,0,2008,4,39.11721667,-77.25138667,1
1,3,0,16,2,0,4,7,8,3,1,12,12,18,9,0,0,30,0,0,1985,4,39.14958634,-77.05799952,1
2,3,4,16,6,10,1,7,8,1,1,6,6,18,0,2,2,60,0,0,2015,4,39.08271831,-77.15110302,0
1,3,0,9,3,0,3,1,8,3,1,12,12,21,17,2,2,40,0,0,2014,4,39.25918333,-77.20230500000002,1
2,3,3,9,6,10,4,7,8,1,2,12,12,15,0,4,1,30,0,0,2003,4,39.15228619,-77.21154928,1
1,0,0,9,6,10,4,7,8,1,2,12,12,18,17,1,1,35,0,0,2003,4,39.093038,-77.01445033,1
2,3,0,9,2,0,1,7,8,1,2,9,9,18,20,2,2,40,1,0,2012,4,39.076455,-77.17543333,0
1,0,4,9,2,0,4,7,2,1,1,12,12,10,9,1,1,30,0,0,2010,4,39.01203667,-77.00291833,1
2,3,8,14,2,0,4,1,1,1,2,1,1,18,9,2,2,40,0,0,2006,4,39.03386951,-76.98672116,0
2,0,0,16,2,0,4,1,8,1,2,6,6,18,6,2,4,25,0,0,2006,3,39.00812981,-77.04369664,1
2,0,0,9,2,0,2,1,1,1,1,6,6,18,9,0,1,30,0,0,2103,4,39.04668667,-77.050235,1
2,3,4,9,2,0,4,9,7,1,2,9,9,0,17,1,1,35,0,0,2012,4,39.00290333,-77.07723,0
2,4,4,9,6,10,4,1,8,1,5,9,9,18,17,2,1,30,0,0,2002,4,39.08242833,-77.13712333,0
2,3,0,7,2,0,4,1,8,1,2,12,12,0,13,1,1,25,0,0,2015,4,39.0965596,-77.19198670000002,1
2,0,0,15,2,0,1,7,8,1,1,12,12,18,9,2,2,15,0,0,1999,4,39.02742833,-77.14555167,1
2,4,4,9,6,10,4,1,8,1,1,12,12,18,9,2,2,30,0,0,2016,4,39.08242833,-77.13712333,1
2,3,0,14,2,0,4,1,8,1,1,6,6,18,9,4,4,45,0,0,2012,4,39.10364333,-77.088775,0
1,3,0,14,2,0,4,7,8,1,2,13,13,18,14,1,1,35,0,0,2014,4,39.02480833,-77.12576167,1
2,3,0,15,6,0,1,1,8,1,1,12,12,18,9,0,0,5,0,0,2015,4,39.149735,-77.20597833,1
2,8,0,6,2,0,1,1,8,1,5,2,2,18,12,1,1,15,0,1,2011,4,39.038635,-77.06849333,0
1,3,3,16,2,0,1,10,8,1,3,12,12,18,0,2,2,30,0,0,2012,4,38.99249333,-77.03643167,1
2,0,0,4,2,0,4,7,8,1,5,13,13,18,6,0,2,40,0,0,2016,4,39.18768333,-77.18675999999998,1
2,0,0,15,2,0,5,1,1,1,0,6,6,18,9,2,2,25,0,0,2008,4,39.18673667,-77.23055500000002,1
2,4,3,14,2,0,1,1,1,1,1,6,6,18,9,1,1,25,0,0,2010,7,39.14009,-77.19596667,1
2,3,0,9,6,10,1,7,8,1,5,12,12,18,17,1,1,45,0,0,2013,4,39.17995167,-77.23734167,1
2,3,8,4,2,0,1,7,8,1,1,3,3,5,6,2,4,30,0,0,2013,4,39.01925,-77.21105333,1
1,3,4,16,2,0,7,7,2,1,1,13,13,18,6,4,4,35,0,0,2011,4,39.08019983,-77.14418867,1
2,0,3,6,6,10,4,1,8,1,3,10,10,17,9,0,0,35,0,0,2015,4,39.02098833,-77.06191421,0
2,3,0,16,3,10,1,6,8,1,5,6,6,18,9,2,2,35,0,0,2015,4,39.05448167,-77.05056667,0
2,0,0,9,6,10,1,7,8,1,1,12,12,18,9,4,4,40,0,0,2010,6,39.06068918,-77.15219499999998,1
2,0,0,16,2,0,1,0,8,1,1,0,0,18,9,1,1,35,0,0,2013,4,39.17454667,-77.20346500000002,0
2,9,0,9,2,0,4,7,8,2,1,9,9,18,17,2,2,50,0,0,2017,4,39.05816,-76.96849,0
2,3,0,1,2,0,1,6,8,1,1,1,1,18,9,0,0,40,0,0,2001,4,39.04126833,-77.05816833,0
2,4,4,7,2,10,4,1,10,1,2,3,3,18,9,2,2,25,0,1,0,7,39.08278077,-77.13386178,0
2,3,0,6,2,0,3,1,8,1,5,8,8,18,12,1,1,0,0,1,2014,4,39.04458009,-76.98172841,0
1,3,5,17,2,4,4,1,10,4,0,6,6,19,9,1,1,30,0,0,1994,7,39.30055033,-77.19862640000002,0
2,0,0,14,2,3,4,6,8,1,2,8,8,18,16,0,0,30,0,0,2015,7,39.11727569,-77.18908309999998,0
2,0,0,16,2,0,4,6,8,1,5,10,10,14,9,4,4,35,0,0,2013,4,39.210085,-77.23743499999998,0
2,3,0,9,2,0,4,1,10,1,2,9,9,18,20,0,1,5,0,0,2012,4,39.11527562,-77.20217802,0
2,3,0,9,2,0,3,7,8,1,1,12,12,18,9,1,1,25,0,0,2009,4,38.986109,-77.09665417,1
1,3,0,9,3,0,4,7,8,1,2,12,12,18,9,1,1,15,0,0,2008,4,39.01531326,-76.97776325,1
1,9,0,4,2,0,4,1,8,2,1,13,13,0,6,0,2,35,0,0,2033,4,39.00007333,-77.02569333,1
2,4,8,9,2,0,4,6,8,1,2,12,12,18,17,2,2,25,0,0,2002,4,39.10640667,-77.19365,1
2,3,0,9,2,0,4,1,8,1,2,1,1,18,9,2,2,45,0,0,2011,4,39.22465167,-77.42660500000002,1
2,0,0,15,2,1,1,1,8,4,2,4,12,5,9,0,0,35,0,0,2006,4,39.18807167,-77.168175,1
2,0,0,6,2,0,1,1,10,1,2,1,1,18,9,0,0,25,0,0,2003,4,39.16874667,-77.17751167,1
2,3,0,2,3,0,4,6,8,1,5,9,14,18,7,1,4,25,0,0,2003,4,39.06516367,-77.000006,1
2,3,3,0,2,0,4,7,1,0,1,6,6,18,6,2,4,40,0,0,2007,4,39.06204022,-76.96055116,1
2,4,4,9,2,0,1,1,10,1,6,9,9,28,17,0,0,30,0,0,0,7,39.07454352,-77.13517629,0
1,0,0,9,6,10,3,1,8,1,1,12,12,0,17,2,2,45,0,0,2004,4,39.14069167,-77.15213167,1
1,3,4,7,2,0,1,7,8,1,2,12,4,18,9,2,2,35,0,0,2015,4,39.11727569,-77.16902018,0
2,3,0,14,2,0,4,1,10,1,5,1,1,18,9,1,1,25,0,0,99,7,39.03071167,-77.05265333,1
2,0,0,4,2,0,4,7,8,1,1,4,4,15,0,0,0,35,0,0,2007,4,39.19213709,-77.23343141,0
2,3,0,4,2,0,4,7,8,1,1,2,2,18,6,0,2,45,0,0,2000,4,39.07760667,-77.10747667,1
2,0,0,16,2,0,1,1,8,1,2,0,0,18,8,2,1,30,0,0,2016,4,38.99804192,-77.03249403,0
2,0,0,14,2,0,4,1,8,1,5,10,10,23,9,2,2,35,0,0,2005,4,39.147655,-77.09757167,0
1,3,0,16,2,0,1,1,8,2,1,1,1,18,19,1,1,0,0,0,2014,4,39.021455,-76.97576,1
1,0,3,1,2,0,4,7,8,2,1,10,10,18,8,0,4,40,0,0,2013,4,39.17858,-77.26717667,1
1,3,3,4,2,0,4,1,8,2,5,2,2,14,9,4,4,45,0,0,2007,4,39.07797321,-77.32716054,0
2,3,4,15,6,10,1,6,1,1,0,12,12,18,9,1,2,30,0,0,2015,4,39.18072617,-77.05919981,1
1,3,4,16,2,0,4,1,8,3,1,12,12,18,9,2,2,30,0,0,2007,4,39.238877,-77.27958033,0
2,0,4,16,2,0,4,7,8,1,1,12,12,18,9,1,1,40,0,0,2017,4,39.10739333,-77.18941333,0
2,0,8,16,2,0,5,1,8,1,5,3,3,0,9,1,1,35,0,0,2017,4,39.05697183,-77.12629433,0
1,3,0,9,2,0,4,1,8,3,1,9,9,18,9,2,2,55,0,0,1998,4,39.027757,-76.982694,0
1,3,0,9,2,0,4,7,8,1,2,9,9,18,20,2,2,40,0,0,1997,4,39.068805,-77.04608499999998,0
2,3,0,9,2,0,5,7,1,1,1,12,12,18,17,1,1,35,0,0,2006,4,38.99348167,-77.077085,1
1,0,0,16,2,0,1,7,8,1,1,1,1,18,9,4,4,40,0,0,2013,4,39.05351833,-77.10684667,1
1,3,3,12,2,0,4,1,8,1,5,8,8,17,0,0,0,40,0,0,2011,4,39.10955056,-77.07492828,1
2,0,0,9,6,10,4,7,8,1,2,9,9,18,17,0,0,40,0,0,2010,4,39.09983667,-77.13992333,0
2,0,0,16,2,0,1,6,8,1,2,11,11,18,0,0,0,25,0,0,2013,4,39.09443333,-76.93472,1
2,3,4,9,3,0,4,7,8,1,3,12,12,23,9,0,0,30,0,0,2004,4,39.09862833,-77.13085167,1
2,0,0,15,2,0,3,7,10,1,1,6,6,0,7,4,2,40,0,0,2015,4,39.12254167,-77.17765833,1
2,0,8,4,2,0,4,7,8,1,2,12,12,18,18,4,4,35,0,0,2004,4,39.05337833,-77.11283,0
2,0,0,9,2,0,4,1,8,1,1,7,12,0,3,0,0,35,0,0,2015,4,39.05332167,-77.10749,1
2,3,0,7,2,0,4,1,8,1,2,2,2,18,11,1,1,10,0,1,2010,4,39.09741486,-77.19233796,0
1,3,3,1,2,0,4,7,8,1,1,12,12,18,9,1,1,35,1,0,2009,4,39.029715,-77.07552,1
2,3,5,9,2,0,4,1,8,1,2,12,12,0,9,4,4,45,0,0,2006,4,38.98893167,-77.11564667,1
2,3,4,16,3,0,4,7,8,1,1,0,12,18,9,1,1,40,0,0,2013,4,39.0588157,-77.12126344,0
2,0,0,14,2,9,4,1,8,1,1,4,4,14,0,0,0,35,0,0,2009,4,39.06959406,-77.10438699,1
